Wilayah,Tahun,Prediksi_Penduduk,Prediksi_Timbulan_Sampah,Kategori,latitude,longitude
RANCABUNGUR,2025,12703,5802.35,Sedang,-6.538165999999999,106.731256
RANCABUNGUR,2026,12927,6851.3,Sedang,-6.538165999999999,106.731256
RANCABUNGUR,2027,13156,7698.67,Sedang,-6.538165999999999,106.731256
RANCABUNGUR,2028,13388,7952.06,Sedang,-6.538165999999999,106.731256
RANCABUNGUR,2029,13625,7952.06,Sedang,-6.538165999999999,106.731256
RAWAKALONG,2025,15777,6514.85,Sedang,-6.367124000000001,106.71105
RAWAKALONG,2026,16308,7697.24,Sedang,-6.367124000000001,106.71105
RAWAKALONG,2027,16856,8632.08,Tinggi,-6.367124000000001,106.71105
RAWAKALONG,2028,17423,8964.89,Tinggi,-6.367124000000001,106.71105
RAWAKALONG,2029,18009,8964.89,Tinggi,-6.367124000000001,106.71105
RAWAPANJANG,2025,60125,12192.9,Tinggi,-6.460693000000001,106.81045200000001
RAWAPANJANG,2026,71920,13957.09,Tinggi,-6.460693000000001,106.81045200000001
RAWAPANJANG,2027,86029,14216.12,Tinggi,-6.460693000000001,106.81045200000001
RAWAPANJANG,2028,102905,15181.7,Tinggi,-6.460693000000001,106.81045200000001
RAWAPANJANG,2029,123093,14066.79,Tinggi,-6.460693000000001,106.81045200000001
RENGASJAJAR,2025,12426,6543.67,Sedang,-6.446052,106.5643
RENGASJAJAR,2026,12431,7757.54,Sedang,-6.446052,106.5643
RENGASJAJAR,2027,12435,8782.78,Tinggi,-6.446052,106.5643
RENGASJAJAR,2028,12440,8906.95,Tinggi,-6.446052,106.5643
RENGASJAJAR,2029,12444,8906.95,Tinggi,-6.446052,106.5643
RUMPIN,2025,10890,3122.77,Rendah,-6.476311,106.64346
RUMPIN,2026,12009,3652.85,Rendah,-6.476311,106.64346
RUMPIN,2027,13242,3997.7,Rendah,-6.476311,106.64346
RUMPIN,2028,14602,4352.06,Rendah,-6.476311,106.64346
RUMPIN,2029,16102,4352.06,Rendah,-6.476311,106.64346
SADENG,2025,11821,5359.46,Sedang,-6.556019000000001,106.58492600000002
SADENG,2026,12428,6303.06,Sedang,-6.556019000000001,106.58492600000002
SADENG,2027,13066,7069.07,Sedang,-6.556019000000001,106.58492600000002
SADENG,2028,13737,7332.51,Sedang,-6.556019000000001,106.58492600000002
SADENG,2029,14442,7332.51,Sedang,-6.556019000000001,106.58492600000002
SADENG KOLOT,2025,13885,6591.97,Sedang,-6.5969999999999995,106.58492600000002
SADENG KOLOT,2026,14093,7808.89,Sedang,-6.5969999999999995,106.58492600000002
SADENG KOLOT,2027,14305,8809.63,Tinggi,-6.5969999999999995,106.58492600000002
SADENG KOLOT,2028,14519,9013.17,Tinggi,-6.5969999999999995,106.58492600000002
SADENG KOLOT,2029,14737,9013.17,Tinggi,-6.5969999999999995,106.58492600000002
SANJA,2025,13631,8244.23,Sedang,-6.505129999999999,106.86798999999999
SANJA,2026,13904,9815.31,Tinggi,-6.505129999999999,106.86798999999999
SANJA,2027,14182,11091.26,Tinggi,-6.505129999999999,106.86798999999999
SANJA,2028,14466,11091.26,Tinggi,-6.505129999999999,106.86798999999999
SANJA,2029,14755,11091.26,Tinggi,-6.505129999999999,106.86798999999999
SASAK PANJANG,2025,20545,17955.92,Tinggi,-6.452569000000001,106.76515199999999
SASAK PANJANG,2026,20956,21455.29,Tinggi,-6.452569000000001,106.76515199999999
SASAK PANJANG,2027,21375,22371.54,Tinggi,-6.452569000000001,106.76515199999999
SASAK PANJANG,2028,21802,22371.54,Tinggi,-6.452569000000001,106.76515199999999
SASAK PANJANG,2029,22238,22371.54,Tinggi,-6.452569000000001,106.76515199999999
SELAWANGI,2025,8201,3613.37,Rendah,-6.573676999999999,107.09799300000002
SELAWANGI,2026,8406,4238.43,Rendah,-6.573676999999999,107.09799300000002
SELAWANGI,2027,8617,4767.56,Sedang,-6.573676999999999,107.09799300000002
SELAWANGI,2028,8833,4895.73,Sedang,-6.573676999999999,107.09799300000002
SELAWANGI,2029,9055,4895.73,Sedang,-6.573676999999999,107.09799300000002
SEMPLAK BARAT,2025,7868,4013.13,Rendah,-6.546611,106.75229300000004
SEMPLAK BARAT,2026,8026,4715.15,Sedang,-6.546611,106.75229300000004
SEMPLAK BARAT,2027,8186,5319.44,Sedang,-6.546611,106.75229300000004
SEMPLAK BARAT,2028,8350,5425.56,Sedang,-6.546611,106.75229300000004
SEMPLAK BARAT,2029,8517,5425.56,Sedang,-6.546611,106.75229300000004
SENTUL,2025,16787,7113.13,Sedang,-6.518188,106.84963
SENTUL,2026,17321,8423.6,Sedang,-6.518188,106.84963
SENTUL,2027,17872,9481.71,Tinggi,-6.518188,106.84963
SENTUL,2028,18441,9761.06,Tinggi,-6.518188,106.84963
SENTUL,2029,19027,9761.06,Tinggi,-6.518188,106.84963
SETU,2025,7033,12154.6,Rendah,-6.4821240000000016,106.466756
SETU,2026,9047,13689.7,Rendah,-6.4821240000000016,106.466756
SETU,2027,11637,1457.1,Rendah,-6.4821240000000016,106.466756
SETU,2028,14969,1457.1,Rendah,-6.4821240000000016,106.466756
SETU,2029,19255,1457.1,Rendah,-6.4821240000000016,106.466756
SIBANTENG,2025,11632,5066.48,Sedang,-6.555451,106.596481
SIBANTENG,2026,11926,5963.56,Sedang,-6.555451,106.596481
SIBANTENG,2027,12227,6678.85,Sedang,-6.555451,106.596481
SIBANTENG,2028,12535,6951.69,Sedang,-6.555451,106.596481
SIBANTENG,2029,12852,6951.69,Sedang,-6.555451,106.596481
SINARSARI,2025,10742,5070.48,Sedang,-6.5829509999999996,106.73390800000001
SINARSARI,2026,10886,5977.06,Sedang,-6.5829509999999996,106.73390800000001
SINARSARI,2027,11033,6714.44,Sedang,-6.5829509999999996,106.73390800000001
SINARSARI,2028,11181,6933.77,Sedang,-6.5829509999999996,106.73390800000001
SINARSARI,2029,11331,6933.77,Sedang,-6.5829509999999996,106.73390800000001
SINGABANGSA,2025,4541,21513.1,Rendah,-6.31582,106.469994
SINGABANGSA,2026,4687,25291.3,Rendah,-6.31582,106.469994
SINGABANGSA,2027,4838,2754.16,Rendah,-6.31582,106.469994
SINGABANGSA,2028,4993,2754.16,Rendah,-6.31582,106.469994
SINGABANGSA,2029,5154,2754.16,Rendah,-6.31582,106.469994
SINGABRAJA,2025,4892,24954.7,Rendah,-6.34995,106.44353199999998
SINGABRAJA,2026,4941,29310.3,Rendah,-6.34995,106.44353199999998
SINGABRAJA,2027,4990,3245.4,Rendah,-6.34995,106.44353199999998
SINGABRAJA,2028,5039,3245.4,Rendah,-6.34995,106.44353199999998
SINGABRAJA,2029,5089,3245.4,Rendah,-6.34995,106.44353199999998
SINGAJAYA,2025,31201,11324.04,Tinggi,-6.459747,107.04229600000001
SINGAJAYA,2026,33037,13572.63,Tinggi,-6.459747,107.04229600000001
SINGAJAYA,2027,34980,15422.82,Tinggi,-6.459747,107.04229600000001
SINGAJAYA,2028,37038,15473.67,Tinggi,-6.459747,107.04229600000001
SINGAJAYA,2029,39216,15473.67,Tinggi,-6.459747,107.04229600000001
SINGASARI,2025,13380,7210.19,Sedang,-6.466646,107.01851199999999
SINGASARI,2026,13648,8524.4,Sedang,-6.466646,107.01851199999999
SINGASARI,2027,13921,9708.41,Tinggi,-6.466646,107.01851199999999
SINGASARI,2028,14199,9736.2,Tinggi,-6.466646,107.01851199999999
SINGASARI,2029,14483,9736.2,Tinggi,-6.466646,107.01851199999999
SIPAK,2025,16086,5994.22,Sedang,-6.489909,106.481842
SIPAK,2026,16885,7081.73,Sedang,-6.489909,106.481842
SIPAK,2027,17725,7863.1,Sedang,-6.489909,106.481842
SIPAK,2028,18606,8338.42,Sedang,-6.489909,106.481842
SIPAK,2029,19531,8338.42,Sedang,-6.489909,106.481842
SIPAYUNG,2025,9047,4531.92,Rendah,-6.571585000000002,106.50521199999999
SIPAYUNG,2026,9228,5331.93,Sedang,-6.571585000000002,106.50521199999999
SIPAYUNG,2027,9413,6002.3,Sedang,-6.571585000000002,106.50521199999999
SIPAYUNG,2028,9601,6161.03,Sedang,-6.571585000000002,106.50521199999999
SIPAYUNG,2029,9793,6161.03,Sedang,-6.571585000000002,106.50521199999999
SIRNAGALIH,2025,30025,3410.69,Rendah,-6.634834,106.770746
SIRNAGALIH,2026,54398,6242.12,Sedang,-6.634834,106.770746
SIRNAGALIH,2027,98556,3039.07,Rendah,-6.634834,106.770746
SIRNAGALIH,2028,178561,18120.1,Rendah,-6.634834,106.770746
SIRNAGALIH,2029,323512,-9063.07,Rendah,-6.634834,106.770746
SIRNAJAYA,2025,10920,5208.09,Sedang,-6.616020999999998,107.00103699999997
SIRNAJAYA,2026,11025,6142.4,Sedang,-6.616020999999998,107.00103699999997
SIRNAJAYA,2027,11131,6905.2,Sedang,-6.616020999999998,107.00103699999997
SIRNAJAYA,2028,11238,7120.05,Sedang,-6.616020999999998,107.00103699999997
SIRNAJAYA,2029,11346,7120.05,Sedang,-6.616020999999998,107.00103699999997
SIRNARASA,2025,6455,3130.2,Rendah,-6.651529000000001,107.13281400000001
SIRNARASA,2026,6525,3675.02,Rendah,-6.651529000000001,107.13281400000001
SIRNARASA,2027,6596,4170.41,Rendah,-6.651529000000001,107.13281400000001
SIRNARASA,2028,6668,4179.57,Rendah,-6.651529000000001,107.13281400000001
SIRNARASA,2029,6740,4179.57,Rendah,-6.651529000000001,107.13281400000001
SIRNASARI,2025,3788,18087.1,Rendah,-6.633687999999999,107.157314
SIRNASARI,2026,3921,21255.8,Rendah,-6.633687999999999,107.157314
SIRNASARI,2027,4058,2233.97,Rendah,-6.633687999999999,107.157314
SIRNASARI,2028,4200,2233.97,Rendah,-6.633687999999999,107.157314
SIRNASARI,2029,4348,2233.97,Rendah,-6.633687999999999,107.157314
SITU ILIR,2025,11058,5307.97,Sedang,-6.604880999999999,106.65565799999999
SITU ILIR,2026,11163,6255.41,Sedang,-6.604880999999999,106.65565799999999
SITU ILIR,2027,11269,7040.38,Sedang,-6.604880999999999,106.65565799999999
SITU ILIR,2028,11376,7245.57,Sedang,-6.604880999999999,106.65565799999999
SITU ILIR,2029,11484,7245.57,Sedang,-6.604880999999999,106.65565799999999
SITU UDIK,2025,16959,7720.48,Sedang,-6.620520999999999,106.64976199999998
SITU UDIK,2026,17262,9172.16,Tinggi,-6.620520999999999,106.64976199999998
SITU UDIK,2027,17570,10389.43,Tinggi,-6.620520999999999,106.64976199999998
SITU UDIK,2028,17883,10536.56,Tinggi,-6.620520999999999,106.64976199999998
SITU UDIK,2029,18202,10536.56,Tinggi,-6.620520999999999,106.64976199999998
SITUDAUN,2025,11108,4947.44,Sedang,-6.6236440000000005,106.708722
SITUDAUN,2026,11336,5829.69,Sedang,-6.6236440000000005,106.708722
SITUDAUN,2027,11570,6530.22,Sedang,-6.6236440000000005,106.708722
SITUDAUN,2028,11808,6787.47,Sedang,-6.6236440000000005,106.708722
SITUDAUN,2029,12051,6787.47,Sedang,-6.6236440000000005,106.708722
SITUSARI,2025,12805,8838.35,Tinggi,-6.428118,107.02146499999999
SITUSARI,2026,13061,10543.59,Tinggi,-6.428118,107.02146499999999
SITUSARI,2027,13322,11812.93,Tinggi,-6.428118,107.02146499999999
SITUSARI,2028,13589,11812.93,Tinggi,-6.428118,107.02146499999999
SITUSARI,2029,13861,11812.93,Tinggi,-6.428118,107.02146499999999
SROGOL,2025,7342,3223.95,Rendah,-6.742029,106.81923599999998
SROGOL,2026,7538,3782.16,Rendah,-6.742029,106.81923599999998
SROGOL,2027,7740,4267.78,Rendah,-6.742029,106.81923599999998
SROGOL,2028,7948,4339.64,Rendah,-6.742029,106.81923599999998
SROGOL,2029,8161,4339.64,Rendah,-6.742029,106.81923599999998
SUKADAMAI,2025,12026,3488.8,Rendah,-6.5548649999999995,107.06280199999999
SUKADAMAI,2026,14570,5212.5,Sedang,-6.5548649999999995,107.06280199999999
SUKADAMAI,2027,17651,4743.53,Sedang,-6.5548649999999995,107.06280199999999
SUKADAMAI,2028,21385,6238.72,Sedang,-6.5548649999999995,107.06280199999999
SUKADAMAI,2029,25909,6106.5,Sedang,-6.5548649999999995,107.06280199999999
SUKAGALIH,2025,12064,3013.16,Rendah,-6.476515000000001,107.10414699999998
SUKAGALIH,2026,15914,4610.59,Rendah,-6.476515000000001,107.10414699999998
SUKAGALIH,2027,20992,4028.02,Rendah,-6.476515000000001,107.10414699999998
SUKAGALIH,2028,27691,5262.57,Sedang,-6.476515000000001,107.10414699999998
SUKAGALIH,2029,36527,4798.66,Sedang,-6.476515000000001,107.10414699999998
SUKAHARJA,2025,9987,7615.7,Sedang,-6.673075999999999,106.767697
SUKAHARJA,2026,11514,6154.73,Sedang,-6.673075999999999,106.767697
SUKAHARJA,2027,13274,9380.83,Tinggi,-6.673075999999999,106.767697
SUKAHARJA,2028,15304,8834.93,Tinggi,-6.673075999999999,106.767697
SUKAHARJA,2029,17644,9563.76,Tinggi,-6.673075999999999,106.767697
SUKAHATI,2025,12044,5515.78,Sedang,-6.514823,106.88548599999999
SUKAHATI,2026,12237,6507.4,Sedang,-6.514823,106.88548599999999
SUKAHATI,2027,12434,7308.25,Sedang,-6.514823,106.88548599999999
SUKAHATI,2028,12633,7557.42,Sedang,-6.514823,106.88548599999999
SUKAHATI,2029,12836,7557.42,Sedang,-6.514823,106.88548599999999
SUKAJADI,2025,15471,4890.96,Sedang,-6.4898430000000005,107.16322199999999
SUKAJADI,2026,24271,5398.16,Sedang,-6.4898430000000005,107.16322199999999
SUKAJADI,2027,38075,5815.15,Sedang,-6.4898430000000005,107.16322199999999
SUKAJADI,2028,59731,5872.12,Sedang,-6.4898430000000005,107.16322199999999
SUKAJADI,2029,93704,5121.87,Sedang,-6.4898430000000005,107.16322199999999
SUKAJAYA,2025,6103,5849.8,Sedang,-6.543788000000001,107.01250699999999
SUKAJAYA,2026,6721,4279.35,Rendah,-6.543788000000001,107.01250699999999
SUKAJAYA,2027,7402,7042.05,Sedang,-6.543788000000001,107.01250699999999
SUKAJAYA,2028,8151,6312.73,Sedang,-6.543788000000001,107.01250699999999
SUKAJAYA,2029,8976,7612.64,Sedang,-6.543788000000001,107.01250699999999
SUKAKARYA,2025,9578,3738.94,Rendah,-6.673689999999999,106.897496
SUKAKARYA,2026,10815,4348.13,Rendah,-6.673689999999999,106.897496
SUKAKARYA,2027,12213,4847.24,Sedang,-6.673689999999999,106.897496
SUKAKARYA,2028,13791,5082.02,Sedang,-6.673689999999999,106.897496
SUKAKARYA,2029,15572,5082.02,Sedang,-6.673689999999999,106.897496
SUKALUYU,2025,11151,4180.35,Rendah,-6.5976,106.567246
SUKALUYU,2026,12611,5583.95,Sedang,-6.5976,106.567246
SUKALUYU,2027,14262,5621.92,Sedang,-6.5976,106.567246
SUKALUYU,2028,16129,6812.3,Sedang,-6.5976,106.567246
SUKALUYU,2029,18240,6812.3,Sedang,-6.5976,106.567246
SUKAMAHI,2025,9777,4489.08,Rendah,-6.668132,106.872423
SUKAMAHI,2026,10083,5275.25,Sedang,-6.668132,106.872423
SUKAMAHI,2027,10399,5919.42,Sedang,-6.668132,106.872423
SUKAMAHI,2028,10724,6125.16,Sedang,-6.668132,106.872423
SUKAMAHI,2029,11060,6125.16,Sedang,-6.668132,106.872423
SUKAMAJU,2025,8805,5563.34,Sedang,-6.458176,107.05950299999999
SUKAMAJU,2026,10605,4943.99,Sedang,-6.458176,107.05950299999999
SUKAMAJU,2027,12774,6861.5,Sedang,-6.458176,107.05950299999999
SUKAMAJU,2028,15386,6779.93,Sedang,-6.458176,107.05950299999999
SUKAMAJU,2029,18533,6863.37,Sedang,-6.458176,107.05950299999999
SUKAMAKMUR,2025,16162,4421.21,Rendah,-6.585260000000001,107.000799
SUKAMAKMUR,2026,19337,5910.92,Sedang,-6.585260000000001,107.000799
SUKAMAKMUR,2027,23137,5746.82,Sedang,-6.585260000000001,107.000799
SUKAMAKMUR,2028,27683,7106.49,Sedang,-6.585260000000001,107.000799
SUKAMAKMUR,2029,33122,7201.64,Sedang,-6.585260000000001,107.000799
SUKAMANAH,2025,9466,6794.04,Sedang,-6.442074,107.06280199999999
SUKAMANAH,2026,10058,5564.03,Sedang,-6.442074,107.06280199999999
SUKAMANAH,2027,10688,8370.81,Sedang,-6.442074,107.06280199999999
SUKAMANAH,2028,11357,7975.24,Sedang,-6.442074,107.06280199999999
SUKAMANAH,2029,12069,8644.76,Tinggi,-6.442074,107.06280199999999
SUKAMANTRI,2025,22741,6708.91,Sedang,-6.647133999999999,106.773595
SUKAMANTRI,2026,26619,7792.98,Sedang,-6.647133999999999,106.773595
SUKAMANTRI,2027,31158,8500.75,Sedang,-6.647133999999999,106.773595
SUKAMANTRI,2028,36471,9370.59,Tinggi,-6.647133999999999,106.773595
SUKAMANTRI,2029,42690,9370.59,Tinggi,-6.647133999999999,106.773595
SUKAMULIH,2025,8377,3272.26,Rendah,-6.561895999999999,106.481822
SUKAMULIH,2026,9573,3800.84,Rendah,-6.561895999999999,106.481822
SUKAMULIH,2027,10940,4252.75,Rendah,-6.561895999999999,106.481822
SUKAMULIH,2028,12502,4408.59,Rendah,-6.561895999999999,106.481822
SUKAMULIH,2029,14288,4408.59,Rendah,-6.561895999999999,106.481822
SUKAMULYA,2025,18625,5723.85,Sedang,-6.585260000000001,107.000799
SUKAMULYA,2026,24461,8616.71,Tinggi,-6.585260000000001,107.000799
SUKAMULYA,2027,32124,7751.9,Sedang,-6.585260000000001,107.000799
SUKAMULYA,2028,42189,10315.44,Tinggi,-6.585260000000001,107.000799
SUKAMULYA,2029,55407,9741.86,Tinggi,-6.585260000000001,107.000799
SUKANEGARA,2025,6384,28596.0,Rendah,-6.522846999999999,107.024417
SUKANEGARA,2026,6550,3350.84,Rendah,-6.522846999999999,107.024417
SUKANEGARA,2027,6720,3798.7,Rendah,-6.522846999999999,107.024417
SUKANEGARA,2028,6895,3798.7,Rendah,-6.522846999999999,107.024417
SUKANEGARA,2029,7074,3798.7,Rendah,-6.522846999999999,107.024417
SUKARAJA,2025,9419,5035.89,Sedang,-6.526169,106.80028900000002
SUKARAJA,2026,9607,5934.07,Sedang,-6.526169,106.80028900000002
SUKARAJA,2027,9799,6693.12,Sedang,-6.526169,106.80028900000002
SUKARAJA,2028,9995,6841.29,Sedang,-6.526169,106.80028900000002
SUKARAJA,2029,10195,6841.29,Sedang,-6.526169,106.80028900000002
SUKARAKSA,2025,10317,4936.28,Sedang,-6.583556999999999,106.526
SUKARAKSA,2026,10415,5817.09,Sedang,-6.583556999999999,106.526
SUKARAKSA,2027,10513,6538.79,Sedang,-6.583556999999999,106.526
SUKARAKSA,2028,10613,6741.93,Sedang,-6.583556999999999,106.526
SUKARAKSA,2029,10713,6741.93,Sedang,-6.583556999999999,106.526
SUKARASA,2025,5402,27575.7,Rendah,-6.602911000000001,107.083473
SUKARASA,2026,5427,3238.11,Rendah,-6.602911000000001,107.083473
SUKARASA,2027,5452,3627.6,Rendah,-6.602911000000001,107.083473
SUKARASA,2028,5476,3627.6,Rendah,-6.602911000000001,107.083473
SUKARASA,2029,5501,3627.6,Rendah,-6.602911000000001,107.083473
SUKARESMI,2025,18870,3742.28,Rendah,-6.5322890000000005,107.04803800000002
SUKARESMI,2026,24429,6728.2,Sedang,-6.5322890000000005,107.04803800000002
SUKARESMI,2027,31625,5104.35,Sedang,-6.5322890000000005,107.04803800000002
SUKARESMI,2028,40942,7409.18,Sedang,-6.5322890000000005,107.04803800000002
SUKARESMI,2029,53003,5988.98,Sedang,-6.5322890000000005,107.04803800000002
SUKASARI,2025,14516,5953.51,Sedang,-6.4164650000000005,106.620371
SUKASARI,2026,15027,7019.73,Sedang,-6.4164650000000005,106.620371
SUKASARI,2027,15556,7854.14,Sedang,-6.4164650000000005,106.620371
SUKASARI,2028,16103,8200.45,Sedang,-6.4164650000000005,106.620371
SUKASARI,2029,16670,8200.45,Sedang,-6.4164650000000005,106.620371
SUKASIRNA,2025,15124,7626.56,Sedang,-6.490855000000001,107.05984899999999
SUKASIRNA,2026,15139,9072.91,Tinggi,-6.490855000000001,107.05984899999999
SUKASIRNA,2027,15155,10309.66,Tinggi,-6.490855000000001,107.05984899999999
SUKASIRNA,2028,15171,10369.6,Tinggi,-6.490855000000001,107.05984899999999
SUKASIRNA,2029,15187,10369.6,Tinggi,-6.490855000000001,107.05984899999999
SUKATANI,2025,4780,27162.9,Rendah,-6.610114,106.83996199999997
SUKATANI,2026,4875,3188.21,Rendah,-6.610114,106.83996199999997
SUKATANI,2027,4973,3546.21,Rendah,-6.610114,106.83996199999997
SUKATANI,2028,5072,3546.21,Rendah,-6.610114,106.83996199999997
SUKATANI,2029,5174,3546.21,Rendah,-6.610114,106.83996199999997
SUKAWANGI,2025,13954,5825.44,Sedang,-6.651358,107.03328900000001
SUKAWANGI,2026,14426,6866.6,Sedang,-6.651358,107.03328900000001
SUKAWANGI,2027,14914,7686.76,Sedang,-6.651358,107.03328900000001
SUKAWANGI,2028,15418,8015.52,Sedang,-6.651358,107.03328900000001
SUKAWANGI,2029,15939,8015.52,Sedang,-6.651358,107.03328900000001
SUKAWENING,2025,9028,4534.94,Rendah,-6.602051999999999,106.73820699999999
SUKAWENING,2026,9043,5341.88,Sedang,-6.602051999999999,106.73820699999999
SUKAWENING,2027,9058,6015.91,Sedang,-6.602051999999999,106.73820699999999
SUKAWENING,2028,9072,6169.32,Sedang,-6.602051999999999,106.73820699999999
SUKAWENING,2029,9087,6169.32,Sedang,-6.602051999999999,106.73820699999999
SUKMAJAYA,2025,10020,4985.16,Sedang,-6.4822869999999995,106.779642
SUKMAJAYA,2026,10061,5878.46,Sedang,-6.4822869999999995,106.779642
SUKMAJAYA,2027,10101,6617.02,Sedang,-6.4822869999999995,106.779642
SUKMAJAYA,2028,10142,6798.54,Sedang,-6.4822869999999995,106.779642
SUKMAJAYA,2029,10183,6798.54,Sedang,-6.4822869999999995,106.779642
SUMURBATU,2025,9374,5029.65,Sedang,-6.583358999999999,106.88443900000001
SUMURBATU,2026,9561,5926.67,Sedang,-6.583358999999999,106.88443900000001
SUMURBATU,2027,9753,6685.44,Sedang,-6.583358999999999,106.88443900000001
SUMURBATU,2028,9948,6831.63,Sedang,-6.583358999999999,106.88443900000001
SUMURBATU,2029,10147,6831.63,Sedang,-6.583358999999999,106.88443900000001
SUSUKAN,2025,39531,9548.25,Tinggi,-6.472015000000001,106.79217000000001
SUSUKAN,2026,44481,11222.55,Tinggi,-6.472015000000001,106.79217000000001
SUSUKAN,2027,50051,12028.12,Tinggi,-6.472015000000001,106.79217000000001
SUSUKAN,2028,56318,13672.91,Tinggi,-6.472015000000001,106.79217000000001
SUSUKAN,2029,63371,13672.91,Tinggi,-6.472015000000001,106.79217000000001
TAJUR,2025,14731,6710.06,Sedang,-6.489367,106.87976899999998
TAJUR,2026,14984,7944.99,Sedang,-6.489367,106.87976899999998
TAJUR,2027,15242,8957.58,Tinggi,-6.489367,106.87976899999998
TAJUR,2028,15504,9184.29,Tinggi,-6.489367,106.87976899999998
TAJUR,2029,15770,9184.29,Tinggi,-6.489367,106.87976899999998
TAJUR HALANG,2025,8379,3398.69,Rendah,-6.677856,106.77954399999999
TAJUR HALANG,2026,8715,3993.8,Rendah,-6.677856,106.77954399999999
TAJUR HALANG,2027,9065,4471.95,Rendah,-6.677856,106.77954399999999
TAJUR HALANG,2028,9428,4629.4,Rendah,-6.677856,106.77954399999999
TAJUR HALANG,2029,9806,4629.4,Rendah,-6.677856,106.77954399999999
TAJURHALANG,2025,25660,13339.03,Tinggi,-6.677856,106.77954399999999
TAJURHALANG,2026,25677,16124.87,Tinggi,-6.677856,106.77954399999999
TAJURHALANG,2027,25693,17635.89,Tinggi,-6.677856,106.77954399999999
TAJURHALANG,2028,25710,17635.89,Tinggi,-6.677856,106.77954399999999
TAJURHALANG,2029,25726,17635.89,Tinggi,-6.677856,106.77954399999999
TAMANSARI,2025,15145,7996.24,Sedang,-6.377701,106.633736
TAMANSARI,2026,15808,7757.39,Sedang,-6.377701,106.633736
TAMANSARI,2027,16499,9766.55,Tinggi,-6.377701,106.633736
TAMANSARI,2028,17221,9766.55,Tinggi,-6.377701,106.633736
TAMANSARI,2029,17975,9766.55,Tinggi,-6.377701,106.633736
TANGKIL,2025,20589,4873.36,Sedang,-6.5383960000000005,106.87093999999999
TANGKIL,2026,35974,4869.75,Sedang,-6.5383960000000005,106.87093999999999
TANGKIL,2027,62854,5095.63,Sedang,-6.5383960000000005,106.87093999999999
TANGKIL,2028,109818,3663.62,Rendah,-6.5383960000000005,106.87093999999999
TANGKIL,2029,191876,-14365.0,Rendah,-6.5383960000000005,106.87093999999999
TANJUNGRASA,2025,7104,3662.74,Rendah,-6.578045999999999,107.133673
TANJUNGRASA,2026,7365,4296.08,Rendah,-6.578045999999999,107.133673
TANJUNGRASA,2027,7636,4857.13,Sedang,-6.578045999999999,107.133673
TANJUNGRASA,2028,7917,4921.93,Sedang,-6.578045999999999,107.133673
TANJUNGRASA,2029,8208,4921.93,Sedang,-6.578045999999999,107.133673
TANJUNGSARI,2025,7185,3772.05,Rendah,-6.678698000000002,106.789835
TANJUNGSARI,2026,8152,4130.08,Rendah,-6.678698000000002,106.789835
TANJUNGSARI,2027,9250,4632.18,Rendah,-6.678698000000002,106.789835
TANJUNGSARI,2028,10496,4632.18,Rendah,-6.678698000000002,106.789835
TANJUNGSARI,2029,11910,4632.18,Rendah,-6.678698000000002,106.789835
TAPOS,2025,8022,4075.19,Rendah,-6.397055,106.49359799999999
TAPOS,2026,8025,4794.87,Sedang,-6.397055,106.49359799999999
TAPOS,2027,8029,5408.73,Sedang,-6.397055,106.49359799999999
TAPOS,2028,8032,5519.41,Sedang,-6.397055,106.49359799999999
TAPOS,2029,8036,5519.41,Sedang,-6.397055,106.49359799999999
TAPOS I,2025,9789,4562.9,Rendah,-6.677798,106.70577099999998
TAPOS I,2026,9925,5369.68,Sedang,-6.677798,106.70577099999998
TAPOS I,2027,10062,6030.37,Sedang,-6.677798,106.70577099999998
TAPOS I,2028,10201,6228.65,Sedang,-6.677798,106.70577099999998
TAPOS I,2029,10342,6228.65,Sedang,-6.677798,106.70577099999998
TAPOS II,2025,8472,4423.5,Rendah,-6.6346419999999995,106.69106499999998
TAPOS II,2026,8642,5205.95,Sedang,-6.6346419999999995,106.69106499999998
TAPOS II,2027,8814,5867.36,Sedang,-6.6346419999999995,106.69106499999998
TAPOS II,2028,8991,6001.01,Sedang,-6.6346419999999995,106.69106499999998
TAPOS II,2029,9170,6001.01,Sedang,-6.6346419999999995,106.69106499999998
TARIKOLOT,2025,22171,12347.57,Tinggi,-6.499192000000001,106.89159500000001
TARIKOLOT,2026,22614,14858.44,Tinggi,-6.499192000000001,106.89159500000001
TARIKOLOT,2027,23066,16322.24,Tinggi,-6.499192000000001,106.89159500000001
TARIKOLOT,2028,23528,16322.24,Tinggi,-6.499192000000001,106.89159500000001
TARIKOLOT,2029,23998,16322.24,Tinggi,-6.499192000000001,106.89159500000001
TEGAL,2025,22029,8070.83,Sedang,-6.4880830000000005,106.71688900000001
TEGAL,2026,23311,9554.08,Tinggi,-6.4880830000000005,106.71688900000001
TEGAL,2027,24668,10716.85,Tinggi,-6.4880830000000005,106.71688900000001
TEGAL,2028,26103,11125.72,Tinggi,-6.4880830000000005,106.71688900000001
TEGAL,2029,27622,11125.72,Tinggi,-6.4880830000000005,106.71688900000001
TEGALLEGA,2025,8720,4310.31,Rendah,-6.465808,106.58787200000002
TEGALLEGA,2026,8788,5071.24,Sedang,-6.465808,106.58787200000002
TEGALLEGA,2027,8858,5710.66,Sedang,-6.465808,106.58787200000002
TEGALLEGA,2028,8927,5856.09,Sedang,-6.465808,106.58787200000002
